,id_participant,merged_datetime,node_id,speed,prev_node_id
354,2,2023-10-12 16:41:51.020000+09:00,80,19.28280490377868,1228
355,2,2023-10-12 16:42:58.308000+09:00,1533,3.3241417012886014,80
356,2,2023-10-12 16:45:03.001000+09:00,1214,9.793312436755485,1533
357,2,2023-10-12 16:49:38.387000+09:00,1210,9.532842936299971,1214
358,2,2023-10-12 16:56:06.503000+09:00,81,3.8125078442599687,1210
359,2,2023-10-12 17:07:01.146000+09:00,1160,1.3993535102164798,81
360,2,2023-10-12 17:16:50+09:00,1534,0.850319285689793,1160
361,2,2023-10-12 17:33:13.042000+09:00,1535,0.08828526843241381,1534
362,2,2023-10-12 18:17:00.342000+09:00,1160,0.20094048323257227,1535
363,2,2023-10-12 19:43:57+09:00,1162,0.09586189398543471,1160
364,2,2023-10-12 20:00:57.402000+09:00,1211,0.5924256304384072,1162
365,2,2023-10-12 20:05:56.394000+09:00,1213,5.80000082517006,1211
366,2,2023-10-12 20:10:58.002000+09:00,1230,9.708086009262647,1213
